Loading (p.u.),Name,Bus1,Bus2
1.2932754579170147,Line.l(r:p1ulv23151-udt10201lv),udt10201lv.1.2,p1ulv23151.1.2
1.2964889342301156,Line.l(r:p1ulv24815-udt10626lv),udt10626lv.1.2,p1ulv24815.1.2
2.3565376675034253,Line.l(r:p1ulv35974-udt14511lv),udt14511lv.1.2,p1ulv35974.1.2
2.4951748855777605,Line.l(r:p1ulv8827-udt3999lv),udt3999lv.1.2,p1ulv8827.1.2
2.6028203374395784,Line.l(r:p1ulv20153-udt9381lv),udt9381lv.1.2,p1ulv20153.1.2
2.6591559478463123,Line.l(r:p1ulv9980-udt4622lv),udt4622lv.1.2,p1ulv9980.1.2
2.9319032090896693,Line.l(r:p1ulv9975-udt4619lv),udt4619lv.1.2,p1ulv9975.1.2
3.0208331002745323,Line.l(r:p1ulv34049-udt14040lv),udt14040lv.1.2,p1ulv34049.1.2
3.086521028546703,Line.l(r:p1ulv8830-udt4002lv),udt4002lv.1.2,p1ulv8830.1.2
3.0939899477562194,Line.l(r:p1ulv29647-udt12652lv),udt12652lv.1.2,p1ulv29647.1.2
3.2064733131647705,Line.l(r:p1ulv21575-udt9770lv),udt9770lv.1.2,p1ulv21575.1.2
